scrape_date,reit,macro_market,beds,listing_count,avg_rent,median_rent,avg_sqft,rent_per_sqft,concession_rate,avg_concession_value,sp_count,sp_avg_rent_curr,sp_avg_rent_prev,sp_wow_pct,sp_concession_rate_curr,sp_concession_rate_prev
2026-04-04,AVB,Orange County,0.0,18,2377.9444444444443,2335.0,469.77777777777777,5.061849574266793,0.6666666666666666,50.0,11.0,2440.0,2462.7272727272725,-0.009228497600590541,0.7272727272727273,0.7272727272727273
2026-04-04,AVB,Orange County,1.0,141,2660.177304964539,2670.0,699.7872340425532,3.8014087361913447,0.75177304964539,285.56666666666666,122.0,2674.1147540983607,2679.655737704918,-0.0020677968175505674,0.7295081967213115,0.7295081967213115
2026-04-04,AVB,Orange County,2.0,89,3438.4157303370785,3510.0,1045.5955056179776,3.2884760042124266,0.5056179775280899,429.3157894736842,72.0,3472.2361111111113,3483.597222222222,-0.0032613159290164695,0.4444444444444444,0.4444444444444444
2026-04-04,AVB,Orange County,3.0,2,4355.0,4355.0,1480.0,2.9425675675675675,0.5,1000.0,1.0,4805.0,4805.0,0.0,1.0,1.0
2026-04-04,AVB,Raleigh/Durham,0.0,14,1665.0,1672.5,639.2857142857143,2.6044692737430166,1.0,215.85714285714286,10.0,1675.5,1680.0,-0.0026785714285714286,1.0,1.0
2026-04-04,AVB,Raleigh/Durham,1.0,35,1708.6857142857143,1830.0,757.9714285714285,2.2542877605639116,1.0,202.77142857142857,30.0,1704.3,1711.8,-0.004381352961794602,1.0,1.0
2026-04-04,AVB,Raleigh/Durham,2.0,38,2300.342105263158,2622.5,1179.4736842105262,1.9503123605533246,1.0,2.5921052631578947,34.0,2254.6470588235293,2254.6470588235293,0.0,1.0,1.0
2026-04-04,AVB,Raleigh/Durham,3.0,15,3404.133333333333,4335.0,1815.2,1.8753489055384163,1.0,1.6,12.0,3159.75,3145.5833333333335,0.004503669165761469,1.0,1.0
2026-04-04,AVB,Raleigh/Durham,4.0,3,2775.0,2775.0,2386.0,1.1630343671416596,1.0,1.0,3.0,2775.0,2755.0,0.007259528130671506,1.0,1.0
2026-04-04,AVB,San Diego,0.0,9,2215.222222222222,2210.0,411.1111111111111,5.388378378378379,1.0,75.0,9.0,2215.222222222222,2219.1111111111113,-0.001752453434808846,1.0,1.0
2026-04-04,AVB,San Diego,1.0,34,2631.8823529411766,2666.5,665.0,3.957717823971694,0.7941176470588235,404.037037037037,29.0,2627.448275862069,2634.9655172413795,-0.002852880362237417,0.8275862068965517,0.8275862068965517
2026-04-04,AVB,San Diego,2.0,33,3243.181818181818,3250.0,1012.3636363636364,3.2035739942528734,0.7878787878787878,262.88461538461536,29.0,3262.9310344827586,3280.689655172414,-0.005413075467731816,0.7586206896551724,0.7586206896551724
2026-04-04,AVB,San Diego,3.0,5,3605.2,3672.0,1350.0,2.6705185185185183,0.0,,4.0,3652.75,3645.5,0.00198875325744068,0.0,1.0
2026-04-04,AVB,San Francisco,0.0,5,3010.6,2728.0,500.8,6.011581469648562,0.0,,5.0,3010.6,3026.6,-0.005286460054186216,0.0,0.4
2026-04-04,AVB,San Francisco,1.0,30,3737.6666666666665,3477.5,713.3,5.239964484321697,0.06666666666666667,100.0,22.0,3929.181818181818,3940.3636363636365,-0.00283776301218169,0.09090909090909091,0.36363636363636365
2026-04-04,AVB,San Francisco,2.0,23,5022.869565217391,4845.0,988.304347826087,5.0823105010778225,0.043478260869565216,100.0,12.0,4999.75,5022.083333333333,-0.004447025636770868,0.08333333333333333,0.16666666666666666
2026-04-04,AVB,San Francisco,3.0,1,4765.0,4765.0,1300.0,3.6653846153846152,0.0,,,,,,,
2026-04-04,AVB,San Francisco-East Bay,0.0,15,2430.3333333333335,2440.0,600.1333333333333,4.04965563208176,0.4666666666666667,1.0,13.0,2425.0,2453.076923076923,-0.011445594230166112,0.38461538461538464,0.7692307692307693
2026-04-04,AVB,San Francisco-East Bay,1.0,125,2590.928,2515.0,710.0,3.649194366197183,0.584,451.57462686567163,106.0,2582.8396226415093,2591.4150943396226,-0.0033091848993410853,0.5660377358490566,0.7735849056603774
2026-04-04,AVB,San Francisco-East Bay,2.0,79,3443.1012658227846,3420.0,1082.379746835443,3.1810473873789586,0.46835443037974683,309.80882352941177,60.0,3403.0,3406.4166666666665,-0.0010030090270811993,0.5166666666666667,0.6666666666666666
2026-04-04,AVB,San Francisco-East Bay,3.0,8,4508.75,4532.5,1376.5,3.2755176171449327,0.25,1.0,7.0,4555.0,4563.571428571428,-0.001878228204726846,0.2857142857142857,0.5714285714285714
2026-04-04,AVB,San Jose,0.0,16,2272.625,2237.5,405.0,5.61141975308642,0.0,,11.0,2321.090909090909,2340.181818181818,-0.008157874291041842,0.0,0.7272727272727273
2026-04-04,AVB,San Jose,1.0,87,3123.390804597701,3045.0,735.3103448275862,4.247717751516288,0.45977011494252873,28.033333333333335,74.0,3126.824324324324,3133.175675675676,-0.0020271290246060055,0.43243243243243246,0.5
2026-04-04,AVB,San Jose,2.0,71,4016.605633802817,3720.0,1054.8591549295775,3.8077174711262436,0.5352112676056338,65.48148148148148,59.0,3981.1186440677966,3992.4745762711864,-0.0028443342559730904,0.5423728813559322,0.5423728813559322
2026-04-04,AVB,San Jose,3.0,7,4843.142857142857,4653.0,1407.142857142857,3.4418274111675125,0.42857142857142855,100.0,5.0,4747.0,4764.0,-0.003568429890848027,0.4,0.2
2026-04-04,AVB,Seattle,0.0,49,2035.795918367347,2095.0,528.3469387755102,3.853142261192012,0.6938775510204082,51.69117647058823,41.0,2008.1951219512196,2045.2926829268292,-0.018138020678059034,0.6829268292682927,0.6829268292682927
